"x"
"ELMOD3"
"ELOVL6"
"EPHA7"
"EPHB6"
"ESR1"
"EVA1C"
"EZR"
"FAM117B"
"FAM120C"
"FARP1"
"FBN2"
"FBXW7"
"FHIP1B"
"FJX1"
"FNIP1"
"FRAS1"
"FREM1"
"FRY"
"GABRB3"
"GAPVD1"
"GGA2"
"GLIS3"
"GPM6A"
"GRM1"
"HIC2"
"HMGA2"
"HOOK3"
"HOXC8"
"HS2ST1"
"IGF2R"
"ING4"
"ITPR1"
"JPH3"
"KCNA3"
"KCTD1"
"KDM2A"
"KHDRBS1"
"KHDRBS3"
"KITLG"
"KLF12"
"KLHL13"
"KMT2A"
"KMT5A"
"LPAR1"
"LRRC8D"
"MALL"
"MAML3"
"MAP1LC3B"
"MAP3K3"
"MBNL1"
"MED13L"
"METAP1"
"MLLT3"
"MMGT1"
"MON2"
"MRPL35"
"MRPL52"
"MYO10"
"NAA15"
"NBEA"
"NCOA7"
"NEUROG1"
"NOVA1"
"NPTX1"
"NRBF2"
"P4HB"
"PABIR2"
"PCDH9"
"PHF13"
"PID1"
"PLAG1"
"POU3F2"
"PPP3R1"
"PRDM2"
"PRPF38B"
"PRRX1"
"RAB10"
"RAB14"
"RAB1A"
"RAP2C"
"RBSN"
"RERE"
"RHOBTB3"
"RICTOR"
"RPS6KA3"
"RPS6KA5"
"RPS6KC1"
"RSPO3"
"RUNX2"
"SCRT2"
"SEC24D"
"SEC61A2"
"SERINC3"
"SF3B1"
"SGCZ"
"SGIP1"
"SHC1"
"SIN3A"
"SIRT1"
"SLC17A7"
"SLC22A2"
"SLC37A3"
"SLITRK4"
"SLTM"
"SMOC1"
"SOCS6"
"SPOP"
"SPRED1"
"SPRYD7"
"SSRP1"
"ST7"
"STXBP5"
"SUMO2"
"SUMO4"
"SZRD1"
"TCF12"
"TCF7L1"
"TGFBR2"
"TMEM30A"
"TMOD3"
"TP53INP1"
"TRIAP1"
"TRIP12"
"TRPC5"
"TTYH1"
"UBE2R2"
"UHRF2"
"WEE1"
"WNT4"
"WSB1"
"XRN1"
"YTHDF3"
"YWHAG"
"ZCCHC14"
"ZDHHC17"
"ZFC3H1"
"ZFP91"
"ZNF282"
"ZNF335"
"ZNF423"
"ACTB"
"ADHFE1"
"AFF4"
"ANK3"
"APP"
"ASPA"
"ATOH7"
"ATP1B1"
"ATP2B4"
"ATXN7L1"
"BNC2"
"C11orf87"
"CACNA1D"
"CACNG3"
"CD14"
"CDC42EP3"
"CDC42EP5"
"CDH13"
"CEPT1"
"CHD2"
"CITED2"
"CNMD"
"CNTFR"
"DAB1"
"DCAF11"
"DCHS2"
"DDIT3"
"DIS3L"
"DLG2"
"DLGAP4"
"DMD"
"DNAJB5"
"DPYSL5"
"DRD3"
"DSEL"
"DSTN"
"DTX3L"
"DUSP1"
"DYNC1I2"
"EBF1"
"EFNA5"
"EGFLAM"
"EIF4EBP2"
"ELF4"
"EPHB2"
"FAM78A"
"FGF7"
"FGFR2"
"FOXP1"
"FOXP2"
"FTHL17"
"FZD7"
"GANAB"
"GATA3"
"GPC3"
"GPC6"
"GPR21"
"GPRIN3"
"GRHL3"
"GRIN2B"
"GTF2E2"
"HEPACAM"
"HHEX"
"HOXA2"
"HOXA3"
"HOXB2"
"HOXB6"
"HOXC4"
"INHBA"
"ITM2C"
"JADE2"
"KANK1"
"KCNJ13"
"KLF14"
"KRTAP8-1"
"LEAP2"
"LIPG"
"LOX"
"LOXL4"
"LRRC3B"
"LRRN1"
"LSAMP"
"MAN2A2"
"MAP3K4"
"MAPK3"
"MEIS1"
"MGLL"
"MID1"
"MLLT6"
"MMP3"
"MPZL3"
"MRAP"
"MRPL24"
"MRPS18B"
"MYH2"
"NCBP3"
"NEK6"
"NFE2L2"
"NNAT"
"NRAS"
"NTN1"
"NTRK3"
"OLFM1"
"OLIG2"
"OMG"
"OTX2"
"PARP9"
"PATZ1"
"PAX1"
"PAX6"
"PCSK1"
"PCTP"
"PDGFRB"
"PHOX2B"
"PHTF1"
"POU2F1"
"POU4F1"
"PPFIA2"
"PPP1R10"
"PPP2R2A"
"PPP3CC"
"PRDM16"
"RBMX"
"RORA"
"RRS1"
"RSPO2"
"S100PBP"
"SALL3"
"SAMD12"
"SEMA6C"
"SESN2"
"SFRP2"
"SGCD"
"SHC3"
"SIX5"
"SKIL"
"SKP2"
"SNCAIP"
"SNX25"
"SORT1"
"SOX13"
"SOX5"
"SPAG9"
"SPARCL1"
"SSBP3"
"STEAP2"
"TBC1D8B"
"TFAP4"
"TFDP2"
"TGIF1"
"THAP12"
"THBS2"
"TLE4"
"TLK1"
"TLX3"
"TRAM1"
"TRPM3"
"TSC22D4"
"ZFPM1"
"ZHX3"
"ZNF462"
"ZNF827"
"ZW10"
"ABT1"
"ADAM12"
"ADD3"
"ADGRB3"
"AGGF1"
"ANKRD12"
"ANKRD28"
"AP4S1"
"APBB2"
"APOBR"
"AQP2"
"ARHGAP44"
"ARID1A"
"ARID4A"
"ARPC2"
"ARSG"
"ARX"
"ASB4"
"ASPH"
"ATOH8"
"ATP1A2"
"ATP5IF1"
"ATP5MG"
"AXDND1"
"B4GALT6"
"BAMBI"
"BCL2L1"
"BMPR1B"
"BMX"
"BRSK2"
"BTBD3"
"C7orf33"
"CA3"
"CACNA2D3"
"CACNB2"
"CAPN1"
"CAPZA1"
"CASQ2"
"CBX2"
"CCDC174"
"CCNJ"
"CCNY"
"CDC23"
"CER1"
"CFAP161"
"CHRM1"
"CLDN5"
"CLTRN"
"CMKLR1"
"CNTLN"
"CNTN1"
"COCH"
"COL12A1"
"COL1A2"
"COL4A5"
"COL4A6"
"COLEC10"
"CRAT"
"CRH"
"CRYGD"
"CRYGS"
"CSNK1A1"
"CSRNP3"
"CSTF3"
"CYBRD1"
"CYRIA"
"DAAM1"
"DCAKD"
"DDAH2"
"DDX4"
"DEF6"
"DENND4A"
"DGKB"
"DHRS4"
"DHRS4L2"
"DIDO1"
"DMRT1"
"DNAJA2"
"DNAJB4"
"DSCAML1"
"DUSP4"
"DYNC1I1"
"EDA"
"EFNA1"
"EIF5"
"EMX2"
"EPC1"
"ERBB4"
"ERG28"
"ESRP2"
"ESRRB"
"FAM216B"
"FAM83F"
"FCER1A"
"FGD4"
"FGF10"
"FGF12"
"FGFR1"
"FGFR1OP2"
"FIZ1"
"FKRP"
"FMNL3"
"FNDC9"
"FOXA1"
"FOXG1"
"FOXO4"
"FSIP2"
"FST"
"GABRA3"
"GDNF"
"GFI1"
"GGNBP2"
"GJB4"
"GLDN"
"GNAQ"
"GPR85"
"GPRC5D"
"GSE1"
"H3-3A"
"HDAC8"
"HESX1"
"HEXIM2"
"HGF"
"HID1"
"HIP1R"
"HOXA10"
"HOXA5"
"HPSE2"
"HSD3B7"
"ICAM4"
"ID1"
"IGF1"
"IL1RAPL1"
"INHBC"
"IP6K2"
"ITGA10"
"ITGA8"
"JPH1"
"JPT1"
"KANK2"
"KCNIP2"
"KCNK5"
"KCNN3"
"KLF5"
"KLHDC10"
"KLHL20"
"KLHL3"
"LARS2"
"LENG9"
"LHFPL6"
"LHX9"
"LIX1"
"LMO7"
"LRP5"
"LRRN4CL"
"LTBP1"
"MAML1"
"MANF"
"MAP2"
"MAP3K5"
"MAP6"
"MGAT4A"
"MOAP1"
"MPPED2"
"MRPL13"
"MTA2"
"MTBP"
"MTRFR"
"MYF6"
"MYH1"
"MYH10"
"MYO18A"
"NAGLU"
"NAPB"
"NAV2"
"NCDN"
"NDNF"
"NDST4"
"NDUFS4"
"NEK1"
"NEK2"
"NFATC4"
"NFYB"
"NMI"
"NMT1"
"NR2F1"
"NRG1"
"NUP54"
"NXPH4"
"OMA1"
"OR2L13"
"PACRG"
"PALS2"
"PCDH18"
"PCF11"
"PCYT1B"
"PDGFB"
"PDLIM2"
"PDS5B"
"PDZRN4"
"PFN2"
"PHC2"
"PHEX"
"PHF1"
"PLAGL2"
"PLEC"
"PLEKHM1"
"PLP2"
"PLPP3"
"PMCH"
"PODXL2"
"POFUT1"
"POU2AF1"
"PPP1R9B"
"PPP2R3A"
"PPP3CA"
"PRKCG"
"PRKCQ"
"PRKN"
"PROK2"
"PTCHD4"
"PTH1R"
"PTPA"
"PXN"
"RAB30"
"RAB5B"
"RAB5C"
"RAPGEF4"
"RBMS3"
"RGS17"
"RNF146"
"ROBO4"
"ROR1"
"RPLP0"
"RTN1"
"S1PR2"
"SCN3B"
"SCN5A"
"SCN8A"
"SCOC"
"SDCBP"
"SEPTIN7"
"SESN3"
"SH2D6"
"SHCBP1L"
"SIPA1"
"SIRPA"
"SLC26A6"
"SLC4A1"
"SLC6A1"
"SMARCA2"
"SNX9"
"SORBS2"
"SOX21"
"SOX30"
"SPINDOC"
"SPOCK2"
"SRGAP2"
"SRSF8"
"SSBP2"
"ST7L"
"STAC3"
"STAG2"
"STC2"
"STRN3"
"STRN4"
"TAS1R2"
"TEF"
"TENT4B"
"TM2D3"
"TMEM182"
"TMEM69"
"TMSB4X"
"TNFAIP8"
"TNS1"
"TNXB"
"TRDN"
"TREML1"
"TRIM28"
"TRIM68"
"TRIM8"
"TRIML1"
"TRPS1"
"TSPAN7"
"TSSK3"
"TTC17"
"TUSC2"
"UBE2W"
"UBXN10"
"USP1"
"VDR"
"VIP"
"VWA5A"
"WBP1"
"WNT2B"
"WT1"
"XRCC1"
"ZBTB11"
"ZFPM2"
"ZIC1"
"ZMAT3"
"ZNF296"
"ZNF503"
"ZNF521"
"ZNF524"
"ZNF687"
"ZNF710"
"ADAM11"
"ADAMTS14"
"ANGPT2"
"ANGPTL1"
"ANKRD11"
"ARHGAP30"
"ARHGEF2"
"ARID1B"
"ARPP21"
"ASIC1"
"ASXL1"
"ATF7IP"
"ATOH1"
"ATP2A2"
"AZI2"
"BCOR"
"BDH1"
"BDNF"
"BMP7"
"BOK"
"BRCA2"
"C1QTNF3"
"C1QTNF6"
"CADM1"
"CADM2"
"CALD1"
"CAST"
"CCN1"
"CD36"
"CD68"
"CDH10"
"CDK11A"
"CDK11B"
"CILK1"
"CLN5"
"CLVS1"
"CNBP"
"CNPPD1"
"CNTNAP4"
"CPEB3"
"CPNE1"
"CRY2"
"CSMD3"
"CUTA"
"CXXC5"
"DOCK3"
"EGR2"
"EIF4G1"
"EMSY"
"ENPP2"
"EPB41L3"
"EVL"
"FBXL22"
"FEZF2"
"FGF17"
"FLRT3"
"FOSB"
"FOXA2"
"FOXJ3"
"FSTL1"
"FUT11"
"GATA6"
"GFRA1"
"GNL2"
"GOLGA1"
"GPR142"
"GPX1"
"GRB7"
"GRHL1"
"GRIK2"
"GRIK3"
"GSC"
"GSX1"
"H2AZ2"
"HMCN1"
"HMGN2"
"HOXA11"
"HOXA6"
"HOXA9"
"HOXB4"
"HOXC12"
"HSF2"
"HSPA2"
"HTR1B"
"ID2"
"ID4"
"IDH1"
"IKZF3"
"IMPDH1"
"ING3"
"INMT"
"INSM1"
"IQGAP3"
"IRF4"
"IRS1"
"IRS4"
"ITGA3"
"ITGBL1"
"KCNH6"
"KCNQ5"
"KLF3"
"KLF7"
"KRTAP11-1"
"KRTAP17-1"
"LGI1"
"LIN37"
"LYST"
"MAB21L2"
"MAFF"
"MAML2"
"MARCHF5"
"MBOAT2"
"MCC"
"MIDEAS"
"MINDY1"
"MITF"
"MSI2"
"MYL1"
"MYLIP"
"NALCN"
"NCAM1"
"NCOA5"
"NDRG1"
"NEDD4"
"NEO1"
"NFE2L3"
"NIPBL"
"NKAIN2"
"NKD1"
"NLGN3"
"NMNAT2"
"NREP"
"NRK"
"NSG2"
"NUDT11"
"P2RY10"
"PAIP2"
"PALMD"
"PAQR9"
"PBX1"
"PDCD4"
"PGM2"
"PIK3C2A"
"PPP1R2B"
"PRDM1"
"PRMT3"
"PRX"
"RAD21"
"RALGPS2"
"RBFOX1"
"RBM39"
"RBP3"
"REEP4"
"REPS2"
"RETREG2"
"RFTN2"
"RGL2"
"RTL9"
"SCG3"
"SCN2A"
"SCRG1"
"SDK2"
"SEMA3A"
"SGK1"
"SIM1"
"SLC10A7"
"SLC39A8"
"SLC44A1"
"SLIT3"
"SLITRK2"
"SNTB2"
"SNW1"
"SOX1"
"SOX3"
"SPATA18"
"SPON1"
"STAP1"
"STARD13"
"STX16"
"STX5"
"SYNE4"
"SYTL2"
"TACSTD2"
"TBCC"
"TCF4"
"TCF7L2"
"TFEC"
"TJP1"
"TLE3"
"TP63"
"TSHZ2"
"TSPAN13"
"UBE3A"
"UNC13D"
"VASN"
"WFDC10A"
"WFDC9"
"WNT5A"
"ZBTB37"
"ZHX2"
"ZIC3"
"ZMYND8"
"AKAP12"
"AMFR"
"ANXA2"
"ANXA4"
"AP1G1"
"ARHGEF18"
"ATP6V1C2"
"BACH2"
"BASP1"
"BET1"
"BPNT1"
"BRF2"
"CACUL1"
"CALML4"
"CCDC141"
"CDK17"
"CHMP2B"
"CIAO2A"
"CLOCK"
"CSNK1G1"
"CTNNA2"
"CTNND1"
"DIP2C"
"EAF1"
"EDN1"
"EHMT1"
"EIF4B"
"ELOVL4"
"FBXL19"
"FBXO33"
"FICD"
"GDAP1L1"
"GNPDA2"
"GPD2"
"GPR88"
"GRK6"
"HACD3"
"HIVEP2"
"HMGN1"
"HNRNPK"
"HNRNPU"
"HS3ST3B1"
"HSP90B1"
"INTS2"
"ISL1"
"IVNS1ABP"
"KCNIP3"
"KCTD12"
"KHSRP"
"LIN28B"
"LIN7C"
"LRP2"
"MAL2"
"MAP1A"
"MATR3"
"MEOX2"
"MET"
"MTX3"
"NDRG3"
"NOL4L"
"OSGIN2"
"PAX3"
"PBRM1"
"PDCD10"
"PDE4B"
"PPP2CA"
"PTPRF"
"PUM2"
"RHOF"
"RIC8B"
"RNF38"
"RSF1"
"SCHIP1"
"SEC62"
"SEMA4F"
"SETBP1"
"SH3BGRL3"
"SLC39A10"
"SMIM14"
"SMYD4"
"SOGA1"
"SOX6"
"SRSF11"
"SRSF3"
"TBC1D15"
"TGFBR1"
"TGFBR3"
"TMEM204"
"TOX"
"TPM3"
"TWIST1"
"UBE2J1"
"USP33"
"UST"
"VAMP4"
"WDR6"
"YPEL2"
"ZBTB6"
"ZNF146"
"ZNF236"
"ZNF280D"
"ZNF580"
"ZNF800"
"AKTIP"
"CAB39"
"MINDY2"
"OSR1"
"SAMD4B"
"YWHAZ"
"ZNF644"
"ACVR2A"
"ANKRD16"
"ANKRD17"
"ATP7A"
"CBFB"
"CNEP1R1"
"DERL1"
"DUSP10"
"F3"
"FBXO8"
"FIGNL2"
"FOXO3"
"GARRE1"
"HERC4"
"IFNLR1"
"IGF1R"
"IL6ST"
"INPP5B"
"KIF4A"
"KPNA3"
"LELP1"
"LMO2"
"MAP1B"
"MMP16"
"MTPN"
"NFIA"
"NFIB"
"NLRP3"
"PDE4D"
"PDPK1"
"PKNOX1"
"PLEKHH1"
"PTBP2"
"PURB"
"RAB8B"
"RAP2A"
"RASA1"
"RASSF4"
"RBPJ"
"RCN2"
"RHOB"
"RNF34"
"RNF4"
"RUBCNL"
"SACS"
"SCAF8"
"SEPTIN6"
"SGMS2"
"SLC23A2"
"SLC26A7"
"SLC35F1"
"SLC39A1"
"SLC8A1"
"SMARCD1"
"SON"
"SP3"
"STIM1"
"STK39"
"STMN1"
"TMEM64"
"UBE2A"
"UBTF"
"VNN1"
"WBP1L"
"WDR26"
"WDR62"
"ABCA1"
"ABHD17B"
"ABLIM2"
"ABR"
"ACBD3"
"ACSL4"
"ACTG1"
"ACTR3"
"ACVR1B"
"ADAM19"
"ADPGK"
"AFF2"
"AKAP9"
"AKIP1"
"AKIRIN1"
"AMOTL2"
"AP3S1"
"ARHGAP24"
"ARHGAP26"
"ARPC5"
"ASAP2"
"ATXN2"
"BAAT"
"BBOF1"
"BCR"
"BEND4"
"BLOC1S2"
"BOLA2"
"BRD8"
"BSN"
"C1QL4"
"CABP1"
"CAMK1D"
"CARMIL1"
"CCDC25"
"CCNL1"
"CD47"
"CDC37L1"
"CDK6"
"CDR2L"
"CFL2"
"CHKB"
"CLINT1"
"CPEB4"
"CTNNBIP1"
"DACH1"
"DLX6"
"DNAJB11"
"DPYSL2"
"EFNA3"
"EIF4A2"
"ELMO1"
"EPB41L5"
"ERG"
"ERLIN1"
"EYA3"
"FAM135A"
"FAXC"
"FBXO28"
"FKBP3"
"FLI1"
"FLNB"
"FNDC3A"
"FNDC3B"
"FOXO1"
"FXN"
"GABARAPL2"
"GGT7"
"GLIS1"
"GOLGA8A"
"GOLGA8B"
"GOLGA8F"
"GOLGA8G"
"GPHN"
"HERC6"
"HOXC11"
"INHBB"
"INO80"
"KDM2B"
"KIF1B"
"KIF21A"
"LARP4B"
"LENG8"
"LHFPL2"
"LMBRD2"
"LNPK"
"MAF"
"MDFIC"
"MINDY4"
"MPZL2"
"MRGBP"
"MRPL48"
"MYO5A"
"MYRF"
"NAP1L1"
"NBEAL1"
"NDUFAF7"
"NEDD4L"
"NEDD9"
"NET1"
"NFE2L1"
"NSUN4"
"NUAK1"
"NUDT4"
"NUFIP2"
"P4HTM"
"PAK5"
"PALS1"
"PAN2"
"PHLDB2"
"PHRF1"
"PLCE1"
"PLCL2"
"PRRC2C"
"PSD3"
"PTGFR"
"PTP4A2"
"RAPH1"
"RASA2"
"RASSF5"
"RBM4B"
"RBPMS"
"RGS3"
"RGS7"
"RIN2"
"RNF31"
"RREB1"
"RSPO1"
"RTKN"
"SACM1L"
"SBF2"
"SCAMP3"
"SEC31B"
"SEL1L3"
"SELENOI"
"SEMA6A"
"SENP2"
"SETD2"
"SKP1"
"SLC1A2"
"SLC25A25"
"SLC4A4"
"SLC6A15"
"SLITRK6"
"SMAD3"
"SNX27"
"SOX9"
"SPATS2"
"SPSB4"
"SRGAP1"
"SSH2"
"STEAP4"
"TAGLN2"
"TBPL1"
"TENT2"
"TIRAP"
"TM9SF4"
"TMEM178A"
"TNFRSF11B"
"UBA6"
"UBE2Z"
"USP46"
"UXS1"
"VPS13B"
"YTHDC1"
"ZC2HC1C"
"ZC3H11A"
"ZDHHC9"
"ZFP2"
"ZFYVE26"
"ZFYVE9"
"AAK1"
"ABCA10"
"ABCA12"
"ABCB5"
"ABCC5"
"ABCD1"
"ABCF2"
"ABHD4"
"ABL1"
"ACAN"
"ACBD5"
"ACKR3"
"ACMSD"
"ACOXL"
"ACSBG1"
"ACSF2"
"ACSS2"
"ACVR1C"
"ADAM17"
"ADAM23"
"ADAMTS2"
"ADAMTS6"
"ADAMTSL1"
"ADCY2"
"ADCY8"
"ADGRB2"
"ADGRD1"
"ADGRF4"
"ADGRL2"
"ADGRV1"
"ADM"
"ADNP"
"ADRA1A"
"ADRA1B"
"ADRB2"
"AFF3"
"AGPAT4"
"AJUBA"
"AKIRIN2"
"AKT3"
"ALDH1A1"
"ALDH6A1"
"ALK"
"ALX4"
"AMD1"
"AMDHD2"
"AMIGO2"
"AMMECR1L"
"AMOTL1"
"AMY2B"
"ANGEL1"
"ANKRD13B"
"ANKRD36B"
"ANKS1A"
"ANKS1B"
"ANP32A"
"ANXA13"
"AP1AR"
"AP1S2"
"APBA1"
"APPBP2"
"AQP1"
"ARF3"
"ARF6"
"ARFGEF1"
"ARHGAP21"
"ARHGAP36"
"ARHGEF11"
"ARHGEF7"
"ARID3B"
"ARL14EP"
"ARL3"
"ARL4A"
"ARL5B"
"ARMCX3"
"ARMT1"
"ARRDC3"
"ARSJ"
"ARVCF"
"ASB5"
"ASB9"
"ASTN1"
"ATF3"
"ATF7"
"ATL3"
"ATP11C"
"ATP5MC3"
"ATP8A2"
"ATXN1"
"ATXN3"
"ATXN7L2"
"AUTS2"
"AVPR1B"
"AXIN2"
"AXL"
"AZIN1"
"B3GLCT"
"BARHL2"
"BBS12"
"BCAP31"
"BCAR3"
"BCHE"
"BCL2A1"
"BCS1L"
"BEGAIN"
"BEND6"
"BHLHE22"
"BHLHE40"
"BIRC6"
"BLCAP"
"BMF"
"BMI1"
"BMP1"
"BMP5"
"BMPR2"
"BPTF"
"BRINP3"
"BRS3"
"BTC"
"BTLA"
"BTRC"
"C14orf178"
"C1QTNF7"
"C1orf122"
"C1orf198"
"C21orf91"
"C2orf16"
"C6orf62"
"C9orf85"
"CA10"
"CA12"
"CA13"
"CABP7"
"CACNA1E"
"CACNA1F"
"CACNA1G"
